OrderID,OrderDate,Region,Segment,Category,SubCategory,Quantity,Sales,Discount,Profit
941,2024-03-21,North,Consumer,Office Supplies,Paper,5,207.36,0.1,16.27
2278,2024-03-21,South,Corporate,Office Supplies,Binders,4,117.99,0.0,36.75
760,2024-03-21,South,Home Office,Furniture,Tables,5,808.83,0.15,177.0
793,2024-03-22,East,Corporate,Technology,Phones,1,573.77,0.2,80.01
2924,2024-03-22,East,Corporate,Furniture,Bookcases,6,1728.12,0.0,596.58
456,2024-03-22,West,Consumer,Office Supplies,Binders,9,264.0,0.0,36.3
2386,2024-03-22,East,Consumer,Office Supplies,Binders,8,419.28,0.0,38.26
1648,2024-03-23,East,Corporate,Office Supplies,Binders,5,289.83,0.0,95.8
1058,2024-03-23,West,Consumer,Technology,Phones,5,2268.77,0.2,114.69
2317,2024-03-24,East,Corporate,Office Supplies,Binders,2,124.39,0.3,9.91
1935,2024-03-24,West,Corporate,Office Supplies,Binders,4,166.57,0.0,19.49
2660,2024-03-24,South,Consumer,Technology,Accessories,9,4781.6,0.3,-12.51
761,2024-03-24,East,Consumer,Furniture,Chairs,2,764.7,0.1,82.96
2511,2024-03-24,North,Home Office,Furniture,Bookcases,3,718.48,0.2,88.52
2093,2024-03-25,South,Corporate,Office Supplies,Storage,1,30.3,0.2,6.15
1467,2024-03-25,North,Consumer,Office Supplies,Storage,2,83.8,0.3,0.87
812,2024-03-25,North,Consumer,Office Supplies,Binders,2,127.81,0.2,22.13
718,2024-03-25,South,Corporate,Office Supplies,Storage,7,403.92,0.0,100.23
1372,2024-03-25,North,Home Office,Furniture,Bookcases,8,1237.74,0.0,352.27
639,2024-03-26,East,Corporate,Office Supplies,Storage,6,208.53,0.0,55.65
2156,2024-03-27,East,Consumer,Technology,Phones,1,401.2,0.15,66.28
1247,2024-03-27,West,Home Office,Furniture,Bookcases,6,1034.42,0.0,308.25
1721,2024-03-28,East,Home Office,Office Supplies,Paper,2,123.3,0.2,22.58
334,2024-03-28,West,Home Office,Office Supplies,Storage,4,97.17,0.0,20.99
470,2024-03-28,North,Corporate,Office Supplies,Paper,9,537.82,0.0,126.13
2271,2024-03-28,East,Home Office,Furniture,Tables,4,1281.7,0.0,377.53
273,2024-03-28,North,Home Office,Office Supplies,Storage,7,321.96,0.0,57.26
1581,2024-03-29,North,Consumer,Technology,Phones,8,2015.36,0.1,441.06
2957,2024-03-29,West,Corporate,Technology,Machines,4,1966.45,0.0,121.67
2094,2024-03-29,South,Consumer,Office Supplies,Paper,4,205.4,0.0,66.32
2064,2024-03-29,East,Consumer,Furniture,Tables,7,2611.75,0.1,385.62
2073,2024-03-30,West,Corporate,Technology,Accessories,7,1986.87,0.2,-117.94
1654,2024-03-30,West,Consumer,Furniture,Tables,8,1668.15,0.1,341.68
2206,2024-03-30,West,Corporate,Furniture,Chairs,2,737.79,0.1,154.03
1755,2024-03-30,South,Home Office,Technology,Accessories,2,893.06,0.15,-22.88
2439,2024-03-30,South,Corporate,Technology,Accessories,8,3282.09,0.0,968.9
61,2024-03-30,West,Corporate,Office Supplies,Paper,6,217.47,0.1,39.06
1330,2024-03-30,South,Consumer,Furniture,Chairs,4,1565.99,0.3,4.88
568,2024-03-30,North,Corporate,Technology,Phones,6,2688.56,0.0,199.49
2304,2024-03-31,East,Home Office,Furniture,Chairs,1,326.97,0.0,27.75
184,2024-03-31,East,Consumer,Furniture,Tables,4,1423.77,0.0,402.98
647,2024-03-31,North,Consumer,Office Supplies,Storage,1,48.15,0.0,8.34
82,2024-03-31,South,Corporate,Technology,Phones,3,1311.44,0.1,195.77
2405,2024-04-01,South,Corporate,Technology,Accessories,5,1544.79,0.1,342.73
538,2024-04-01,East,Consumer,Office Supplies,Storage,9,440.68,0.1,111.36
755,2024-04-01,North,Corporate,Technology,Accessories,9,5299.78,0.0,1623.2
750,2024-04-02,South,Corporate,Office Supplies,Paper,4,176.23,0.0,30.46
1219,2024-04-02,West,Corporate,Office Supplies,Paper,8,298.76,0.0,28.11
1711,2024-04-03,West,Corporate,Office Supplies,Storage,3,122.76,0.1,31.5
13,2024-04-03,South,Corporate,Technology,Accessories,5,2281.4,0.0,279.63
1693,2024-04-03,South,Consumer,Technology,Machines,3,1004.78,0.1,248.01
2223,2024-04-03,South,Consumer,Technology,Phones,2,933.28,0.0,323.87
2142,2024-04-03,West,Consumer,Office Supplies,Storage,5,167.81,0.0,38.2
1836,2024-04-03,West,Consumer,Furniture,Tables,6,1500.22,0.2,118.5
1011,2024-04-03,North,Corporate,Technology,Accessories,2,994.84,0.0,316.42
1117,2024-04-04,South,Corporate,Furniture,Chairs,2,366.08,0.0,92.13
28,2024-04-04,South,Consumer,Office Supplies,Storage,5,171.63,0.15,8.41
1937,2024-04-04,South,Home Office,Technology,Accessories,7,1988.94,0.0,262.76
2306,2024-04-04,East,Consumer,Furniture,Chairs,7,2775.96,0.1,499.04
317,2024-04-04,South,Corporate,Office Supplies,Paper,6,253.29,0.1,52.98
1687,2024-04-04,North,Corporate,Technology,Phones,5,3025.79,0.15,85.14
710,2024-04-05,South,Home Office,Office Supplies,Storage,6,199.44,0.2,36.99
141,2024-04-05,North,Corporate,Technology,Phones,4,2081.82,0.15,171.64
734,2024-04-05,East,Home Office,Technology,Machines,4,2516.74,0.0,734.09
2632,2024-04-05,North,Home Office,Technology,Machines,5,1885.08,0.3,-204.49
131,2024-04-06,South,Corporate,Office Supplies,Binders,5,133.67,0.15,6.11
2344,2024-04-06,South,Consumer,Technology,Accessories,5,2228.38,0.1,7.68
1127,2024-04-06,West,Corporate,Office Supplies,Paper,9,449.16,0.1,15.29
83,2024-04-06,North,Consumer,Office Supplies,Binders,4,102.67,0.0,28.61
2628,2024-04-07,South,Corporate,Technology,Machines,7,3996.56,0.0,1219.32
2404,2024-04-07,East,Consumer,Office Supplies,Storage,6,200.45,0.1,5.56
1793,2024-04-07,South,Consumer,Furniture,Bookcases,2,641.41,0.2,19.1
2623,2024-04-07,North,Consumer,Office Supplies,Binders,1,52.45,0.0,9.13
2557,2024-04-07,North,Home Office,Technology,Phones,7,4127.33,0.15,753.49
1569,2024-04-07,West,Home Office,Technology,Machines,4,1602.16,0.15,356.98
245,2024-04-08,South,Consumer,Technology,Phones,5,2127.96,0.0,732.38
2465,2024-04-09,North,Corporate,Office Supplies,Storage,1,54.51,0.0,15.2
2323,2024-04-10,East,Home Office,Furniture,Bookcases,7,1949.91,0.2,238.91
1414,2024-04-10,West,Consumer,Furniture,Bookcases,7,1534.83,0.1,191.87
835,2024-04-10,South,Consumer,Office Supplies,Binders,2,121.71,0.0,22.36
2355,2024-04-10,East,Home Office,Technology,Accessories,1,388.72,0.1,63.22
2620,2024-04-10,South,Home Office,Technology,Phones,7,3078.97,0.15,307.24
2508,2024-04-11,East,Consumer,Office Supplies,Storage,6,268.61,0.0,55.11
1652,2024-04-11,North,Consumer,Technology,Accessories,9,2843.15,0.3,-342.13
2394,2024-04-11,East,Home Office,Office Supplies,Storage,6,251.79,0.2,29.4
2397,2024-04-11,East,Corporate,Furniture,Bookcases,6,935.86,0.0,87.7
1364,2024-04-11,West,Consumer,Furniture,Chairs,2,516.43,0.0,110.8
10,2024-04-11,North,Corporate,Office Supplies,Storage,4,98.88,0.1,-0.18
954,2024-04-12,East,Consumer,Office Supplies,Storage,1,40.53,0.1,7.86
2956,2024-04-12,East,Corporate,Furniture,Chairs,2,514.3,0.0,122.98
2702,2024-04-13,North,Corporate,Office Supplies,Binders,2,117.26,0.1,31.45
1251,2024-04-13,North,Consumer,Office Supplies,Binders,6,194.7,0.0,41.49
579,2024-04-13,North,Consumer,Technology,Phones,6,2208.14,0.15,443.12
1176,2024-04-13,South,Home Office,Office Supplies,Storage,8,309.69,0.0,75.2
916,2024-04-14,South,Corporate,Furniture,Chairs,3,1167.1,0.15,26.06
318,2024-04-14,East,Corporate,Furniture,Chairs,9,2704.07,0.1,298.63
2121,2024-04-14,West,Consumer,Technology,Phones,2,493.47,0.0,121.57
2265,2024-04-15,South,Home Office,Office Supplies,Paper,5,301.03,0.0,104.42
687,2024-04-15,South,Consumer,Office Supplies,Storage,9,279.92,0.3,2.68
396,2024-04-15,East,Corporate,Office Supplies,Storage,3,163.31,0.0,50.53
2452,2024-04-15,West,Home Office,Furniture,Bookcases,5,946.99,0.0,151.29
1269,2024-04-15,South,Corporate,Furniture,Tables,9,2280.31,0.1,152.6
196,2024-04-16,West,Home Office,Technology,Phones,7,4098.2,0.0,1342.22
104,2024-04-16,East,Home Office,Technology,Phones,1,494.18,0.0,29.54
2838,2024-04-16,South,Consumer,Technology,Accessories,4,1451.53,0.0,438.32
2082,2024-04-17,South,Consumer,Office Supplies,Storage,8,374.4,0.0,93.27
2665,2024-04-17,West,Corporate,Technology,Machines,1,336.69,0.0,49.14
172,2024-04-17,West,Consumer,Furniture,Tables,8,1231.02,0.0,138.35
297,2024-04-17,South,Consumer,Furniture,Tables,7,2024.01,0.0,182.92
259,2024-04-17,North,Consumer,Technology,Phones,2,1188.95,0.3,172.31
873,2024-04-18,South,Home Office,Office Supplies,Binders,2,92.79,0.3,5.4
473,2024-04-18,East,Home Office,Furniture,Bookcases,6,995.85,0.0,84.26
438,2024-04-18,East,Corporate,Furniture,Tables,7,1256.45,0.0,227.88
1675,2024-04-18,South,Corporate,Office Supplies,Binders,2,50.57,0.2,6.35
900,2024-04-18,West,Consumer,Office Supplies,Binders,8,255.37,0.0,17.09
33,2024-04-19,North,Consumer,Furniture,Tables,2,565.0,0.2,128.47
496,2024-04-19,West,Corporate,Furniture,Bookcases,7,2558.87,0.2,576.19
1157,2024-04-19,East,Corporate,Technology,Accessories,2,691.17,0.3,-13.73
2749,2024-04-20,South,Consumer,Office Supplies,Storage,3,112.34,0.0,20.86
646,2024-04-20,East,Home Office,Office Supplies,Paper,3,188.45,0.0,24.6
1224,2024-04-20,East,Corporate,Office Supplies,Paper,4,192.25,0.1,19.13
2944,2024-04-20,South,Home Office,Technology,Machines,1,414.54,0.15,70.51
37,2024-04-20,North,Home Office,Technology,Machines,9,3711.55,0.0,833.84
1333,2024-04-20,South,Consumer,Furniture,Bookcases,7,2440.47,0.0,365.32
742,2024-04-20,West,Corporate,Technology,Accessories,1,268.18,0.0,39.52
1184,2024-04-20,West,Home Office,Technology,Machines,1,361.04,0.0,75.7
383,2024-04-21,North,Corporate,Office Supplies,Paper,4,178.06,0.0,40.74
1436,2024-04-21,North,Consumer,Technology,Machines,5,2796.99,0.3,-236.7
1479,2024-04-21,North,Home Office,Furniture,Tables,4,1349.53,0.1,314.77
345,2024-04-21,South,Corporate,Furniture,Bookcases,7,2044.97,0.0,490.47
1200,2024-04-21,South,Home Office,Office Supplies,Storage,5,312.4,0.15,47.91
2272,2024-04-21,West,Corporate,Office Supplies,Binders,7,379.43,0.0,76.0
73,2024-04-21,North,Corporate,Furniture,Tables,1,382.54,0.2,50.78
1911,2024-04-22,North,Consumer,Office Supplies,Storage,5,275.22,0.1,24.68
1064,2024-04-22,South,Corporate,Technology,Accessories,4,2232.35,0.3,22.74
1391,2024-04-22,South,Corporate,Office Supplies,Storage,1,48.14,0.0,10.46
797,2024-04-25,South,Home Office,Technology,Machines,6,3104.12,0.0,408.23
2311,2024-04-25,East,Home Office,Technology,Accessories,5,3116.6,0.2,-144.77
2745,2024-04-25,South,Corporate,Office Supplies,Paper,2,80.75,0.15,6.55
333,2024-04-25,South,Consumer,Furniture,Tables,3,488.36,0.0,99.39
1696,2024-04-26,East,Corporate,Office Supplies,Paper,2,122.41,0.15,6.87
1369,2024-04-26,South,Consumer,Office Supplies,Binders,1,30.59,0.1,2.56
2065,2024-04-26,North,Corporate,Office Supplies,Storage,5,268.84,0.1,46.39
2372,2024-04-26,South,Home Office,Technology,Machines,4,2027.84,0.2,116.92
2368,2024-04-27,South,Home Office,Office Supplies,Storage,5,274.33,0.2,39.3
2523,2024-04-27,West,Corporate,Furniture,Bookcases,2,319.68,0.1,67.29
2434,2024-04-27,East,Corporate,Office Supplies,Storage,9,255.11,0.0,31.33
2662,2024-04-27,North,Corporate,Furniture,Bookcases,6,2395.76,0.15,506.47
2196,2024-04-27,North,Consumer,Technology,Machines,3,804.19,0.0,176.96
1665,2024-04-28,West,Consumer,Office Supplies,Paper,8,502.79,0.15,32.63
580,2024-04-28,East,Home Office,Office Supplies,Paper,3,91.3,0.15,17.13
1982,2024-04-29,South,Home Office,Technology,Phones,3,1560.79,0.0,481.8
2947,2024-04-29,West,Home Office,Office Supplies,Storage,7,293.25,0.3,-19.58
893,2024-04-29,North,Corporate,Furniture,Chairs,9,3301.55,0.0,936.03
147,2024-04-29,West,Home Office,Furniture,Chairs,1,318.22,0.0,106.75
2430,2024-04-29,North,Corporate,Office Supplies,Paper,8,241.24,0.3,-13.84
1409,2024-04-29,East,Consumer,Office Supplies,Storage,4,217.43,0.0,20.73
46,2024-04-29,East,Home Office,Office Supplies,Paper,7,291.32,0.0,37.23
2965,2024-04-30,West,Home Office,Office Supplies,Paper,7,284.99,0.0,60.94
2585,2024-05-02,East,Consumer,Furniture,Bookcases,5,1751.23,0.15,436.75
2571,2024-05-02,East,Consumer,Office Supplies,Binders,1,30.01,0.15,3.85
451,2024-05-02,West,Corporate,Technology,Phones,2,1081.14,0.3,78.91
762,2024-05-02,West,Consumer,Office Supplies,Storage,9,308.27,0.0,77.37
1419,2024-05-03,East,Consumer,Furniture,Bookcases,5,1864.76,0.3,-121.71
254,2024-05-03,West,Home Office,Office Supplies,Paper,2,125.69,0.1,25.69
1702,2024-05-03,North,Consumer,Office Supplies,Paper,7,431.36,0.2,14.85
2055,2024-05-03,East,Home Office,Technology,Phones,4,1621.9,0.1,127.84
1442,2024-05-04,South,Corporate,Technology,Machines,7,4314.42,0.0,424.98
2333,2024-05-04,North,Corporate,Office Supplies,Paper,5,314.21,0.0,32.21
376,2024-05-04,North,Corporate,Technology,Accessories,1,361.7,0.0,84.49
1545,2024-05-04,West,Corporate,Office Supplies,Paper,6,293.06,0.3,-11.8
2863,2024-05-04,South,Home Office,Furniture,Bookcases,5,1165.26,0.0,216.62
114,2024-05-04,West,Consumer,Office Supplies,Paper,9,566.31,0.0,80.0
1988,2024-05-04,South,Home Office,Technology,Accessories,9,3919.68,0.0,651.58
1246,2024-05-05,North,Consumer,Office Supplies,Storage,1,36.89,0.1,9.16
2540,2024-05-05,South,Corporate,Technology,Accessories,7,2341.93,0.1,106.2
1366,2024-05-05,East,Corporate,Furniture,Bookcases,8,2876.59,0.15,458.24
2664,2024-05-05,West,Home Office,Furniture,Tables,3,689.83,0.0,220.66
2843,2024-05-06,West,Consumer,Furniture,Tables,4,1533.44,0.0,244.74
22,2024-05-06,East,Consumer,Technology,Accessories,6,1549.56,0.0,206.16
601,2024-05-06,East,Home Office,Technology,Phones,1,246.28,0.0,18.95
1731,2024-05-06,West,Corporate,Technology,Machines,4,1679.17,0.2,-51.69
1528,2024-05-07,East,Consumer,Technology,Machines,9,4863.34,0.0,1285.9
2458,2024-05-07,West,Home Office,Furniture,Tables,7,2535.07,0.0,460.86
95,2024-05-07,West,Corporate,Office Supplies,Storage,8,258.94,0.0,78.48
1464,2024-05-07,East,Corporate,Furniture,Bookcases,3,1084.76,0.15,267.07
529,2024-05-07,West,Home Office,Office Supplies,Paper,7,238.65,0.3,-12.0
2412,2024-05-08,South,Corporate,Furniture,Chairs,9,3056.88,0.0,884.22
2880,2024-05-08,South,Home Office,Technology,Machines,6,3435.69,0.15,-104.13
2060,2024-05-08,North,Consumer,Furniture,Chairs,9,3478.17,0.0,394.78
1300,2024-05-08,South,Corporate,Furniture,Chairs,8,1937.24,0.0,458.45
2125,2024-05-08,East,Corporate,Furniture,Bookcases,6,1277.06,0.0,300.17
1775,2024-05-09,West,Consumer,Office Supplies,Paper,1,25.04,0.0,5.96
2001,2024-05-09,West,Consumer,Office Supplies,Storage,6,285.92,0.0,30.08
2019,2024-05-09,North,Home Office,Technology,Machines,6,3805.93,0.1,644.0
618,2024-05-10,South,Corporate,Office Supplies,Storage,7,364.6,0.0,20.17
353,2024-05-11,North,Consumer,Furniture,Chairs,8,1261.86,0.15,86.43
494,2024-05-11,South,Consumer,Office Supplies,Binders,4,215.46,0.0,52.43
2600,2024-05-11,West,Consumer,Office Supplies,Paper,8,219.68,0.15,46.13
1964,2024-05-11,South,Home Office,Furniture,Chairs,9,1874.58,0.15,254.63
2085,2024-05-11,East,Home Office,Technology,Phones,6,3614.66,0.0,946.24
1400,2024-05-11,South,Corporate,Furniture,Tables,7,2089.68,0.15,438.47
2466,2024-05-11,East,Consumer,Office Supplies,Storage,5,195.3,0.3,-8.79
1457,2024-05-11,North,Home Office,Office Supplies,Storage,4,172.46,0.1,-1.15
200,2024-05-11,North,Corporate,Office Supplies,Paper,2,93.81,0.0,30.62
1386,2024-05-12,East,Home Office,Office Supplies,Storage,9,488.91,0.0,145.65
2107,2024-05-12,West,Corporate,Technology,Accessories,8,3733.82,0.3,-181.12
1434,2024-05-12,East,Corporate,Office Supplies,Binders,6,345.39,0.3,7.87
107,2024-05-13,East,Consumer,Furniture,Tables,6,2200.16,0.0,737.36
2537,2024-05-13,East,Corporate,Office Supplies,Storage,1,50.9,0.2,-0.75
517,2024-05-13,West,Home Office,Furniture,Bookcases,5,1700.04,0.0,515.31
1277,2024-05-14,North,Corporate,Technology,Machines,1,277.95,0.3,-13.8
621,2024-05-14,South,Consumer,Office Supplies,Binders,5,182.91,0.0,46.73
1248,2024-05-14,South,Home Office,Technology,Accessories,5,2935.11,0.0,652.14
2308,2024-05-14,South,Consumer,Furniture,Tables,6,2323.65,0.3,35.43
2768,2024-05-14,East,Corporate,Office Supplies,Binders,7,312.57,0.0,85.37
2720,2024-05-14,North,Corporate,Furniture,Tables,2,773.98,0.0,61.95
2675,2024-05-14,East,Home Office,Office Supplies,Binders,7,261.21,0.1,13.11
1059,2024-05-14,South,Consumer,Technology,Machines,3,1628.88,0.0,564.99
527,2024-05-15,East,Home Office,Technology,Machines,6,3588.18,0.1,341.71
1761,2024-05-15,North,Consumer,Furniture,Tables,5,1678.57,0.0,566.84
1168,2024-05-15,South,Corporate,Office Supplies,Storage,7,294.11,0.0,56.27
1373,2024-05-15,West,Home Office,Technology,Accessories,2,493.97,0.0,136.21
1210,2024-05-16,West,Corporate,Technology,Accessories,3,1895.11,0.0,619.07
706,2024-05-16,South,Consumer,Furniture,Tables,9,1372.0,0.0,289.08
1921,2024-05-16,West,Corporate,Office Supplies,Paper,5,249.09,0.3,-29.3
122,2024-05-17,East,Consumer,Technology,Accessories,2,1125.66,0.0,172.9
1048,2024-05-17,East,Home Office,Furniture,Chairs,9,1606.38,0.15,274.1
937,2024-05-17,South,Home Office,Furniture,Bookcases,4,1013.93,0.0,113.61
135,2024-05-17,West,Consumer,Furniture,Tables,9,3010.24,0.15,261.34
2939,2024-05-18,South,Consumer,Technology,Machines,4,2028.49,0.0,423.63
1925,2024-05-18,North,Corporate,Technology,Phones,3,1286.12,0.15,2.59
309,2024-05-18,North,Corporate,Office Supplies,Storage,2,87.85,0.15,3.14
960,2024-05-18,South,Home Office,Office Supplies,Storage,6,240.69,0.3,22.17
653,2024-05-19,South,Consumer,Technology,Accessories,5,2309.24,0.3,341.44
2767,2024-05-19,West,Corporate,Office Supplies,Paper,7,293.58,0.1,76.38
2516,2024-05-19,East,Home Office,Office Supplies,Binders,7,208.01,0.15,36.69
44,2024-05-19,North,Home Office,Technology,Phones,6,2887.06,0.2,650.18
1278,2024-05-20,South,Home Office,Technology,Phones,8,3598.24,0.3,128.99
889,2024-05-20,West,Corporate,Office Supplies,Storage,9,233.07,0.2,25.94
1534,2024-05-20,East,Home Office,Office Supplies,Paper,2,93.85,0.15,6.57
388,2024-05-20,West,Consumer,Furniture,Tables,8,2804.8,0.0,513.99
170,2024-05-20,South,Consumer,Technology,Phones,9,5307.01,0.0,468.16
572,2024-05-20,North,Home Office,Office Supplies,Binders,2,101.28,0.2,-6.69
2988,2024-05-20,South,Corporate,Office Supplies,Paper,5,306.0,0.0,87.66
1367,2024-05-21,East,Corporate,Furniture,Bookcases,1,294.77,0.0,18.87
1723,2024-05-21,South,Consumer,Technology,Phones,2,548.53,0.3,-23.3
887,2024-05-22,West,Corporate,Technology,Machines,4,1343.53,0.0,160.02
2943,2024-05-22,East,Consumer,Office Supplies,Paper,1,40.99,0.3,3.78
655,2024-05-22,West,Consumer,Office Supplies,Paper,9,564.24,0.0,111.97
808,2024-05-22,North,Consumer,Technology,Accessories,7,3697.73,0.1,954.86
2212,2024-05-23,East,Consumer,Office Supplies,Storage,7,265.06,0.0,81.75
2309,2024-05-23,North,Corporate,Office Supplies,Paper,5,153.8,0.1,26.46
63,2024-05-23,South,Corporate,Office Supplies,Paper,2,53.83,0.1,4.23
204,2024-05-24,East,Home Office,Office Supplies,Storage,5,132.48,0.0,9.29
2442,2024-05-24,South,Consumer,Technology,Accessories,9,4833.34,0.2,328.82
2473,2024-05-24,North,Home Office,Technology,Accessories,2,710.27,0.0,55.57
296,2024-05-24,North,Home Office,Office Supplies,Paper,5,252.37,0.1,42.41
238,2024-05-25,West,Corporate,Furniture,Chairs,3,1128.27,0.2,177.27
623,2024-05-25,East,Consumer,Office Supplies,Binders,9,474.19,0.1,67.63
35,2024-05-25,North,Consumer,Technology,Machines,7,3966.82,0.0,659.36
250,2024-05-25,East,Home Office,Office Supplies,Paper,1,27.06,0.2,4.55
1974,2024-05-25,East,Consumer,Furniture,Bookcases,9,2954.62,0.1,770.44
986,2024-05-25,West,Consumer,Office Supplies,Storage,9,305.61,0.1,3.37
738,2024-05-25,West,Consumer,Office Supplies,Binders,2,100.34,0.0,34.15
340,2024-05-26,West,Consumer,Office Supplies,Storage,5,139.39,0.0,40.32
1894,2024-05-26,South,Consumer,Office Supplies,Storage,2,102.66,0.2,2.53
393,2024-05-26,North,Corporate,Office Supplies,Storage,9,320.89,0.1,33.07
1348,2024-05-26,East,Corporate,Technology,Machines,4,1954.61,0.0,253.23
840,2024-05-27,East,Consumer,Technology,Machines,2,985.98,0.0,238.15
445,2024-05-27,West,Home Office,Office Supplies,Paper,8,430.78,0.2,-9.4
1015,2024-05-27,West,Home Office,Office Supplies,Paper,6,207.5,0.1,25.97
682,2024-05-27,East,Home Office,Office Supplies,Storage,3,161.49,0.0,35.93
1954,2024-05-27,South,Home Office,Technology,Machines,6,2838.29,0.0,661.85
1264,2024-05-28,East,Consumer,Office Supplies,Storage,2,77.12,0.3,0.25
2885,2024-05-28,East,Home Office,Furniture,Bookcases,6,2305.16,0.1,13.44
1843,2024-05-29,West,Consumer,Technology,Phones,8,2517.92,0.0,303.8
2286,2024-05-29,North,Home Office,Office Supplies,Binders,2,119.16,0.15,0.43
2715,2024-05-29,North,Consumer,Office Supplies,Binders,2,48.33,0.3,5.74
2659,2024-05-29,East,Consumer,Technology,Accessories,4,1667.33,0.2,117.15
2639,2024-05-29,East,Consumer,Technology,Accessories,5,2918.08,0.15,-78.07
2712,2024-05-30,West,Consumer,Office Supplies,Paper,5,207.8,0.2,31.22
490,2024-05-30,South,Home Office,Technology,Accessories,3,880.53,0.3,-95.27
1458,2024-05-30,North,Consumer,Technology,Phones,2,1271.35,0.2,291.57
939,2024-05-30,North,Consumer,Technology,Machines,3,1249.86,0.3,-109.38
